Id,Schedule,Title,Type of Work,Company,Location,Pay,Status,State,City,Talent Type(s),Buyer Rating,Confirmed Start Time,Country,Distance,Estimated Total,Invoice ID,My Performance,Requests,Routes,Service Date,Shipments,Template,WO Rating,Zip,Schedule Note
7022972,09-17-2019 08:00 EDT,Chromebox Refresh,General Tasks,PIVITAL,"BROOKLYN, NY, 11201",$157.50 ,Paid,NY,BROOKLYN,,0,09-17-2019 08:00 EDT,US,260,$157.50 ,,5,1,,09-17-2019 08:00 EDT,0,CompuCom_2019_Target_Bundle_2 template,5,11201,
7108413,09-10-2019 10:30 EDT,AIO Drive through POS replacement,Point of Sale,xxx-AVT Technology Solutions LLC,Starbucks,$80 ,Paid,NY,Brooklyn,,0,09-10-2019 10:30 EDT,US,268,$80 ,,5,0,,09-10-2019 10:30 EDT,0,Starbucks AIO template,5,11224,
7023803,09-09-2019 09:00 EDT,Win 10 Migration Project,Windows Device,SmartSource Inc.,"New York, NY, 10004",$184 ,Paid,NY,New York,,0,09-09-2019 09:00 EDT,US,260,$120.29 ,,5,0,,09-09-2019 09:00 EDT,0,Wilson Elser Migration 080719,0,10004,
7095596,09-07-2019 09:00 EDT,2 day Goldman Sachs Assignment 9/7 & 9/8,Windows Device,Uni-Data,Goldman Sachs 200 W,$330.80 ,Paid,NY,New York,,0,09-07-2019 09:00 EDT,US,259,$330.80 ,,5,0,,09-07-2019 09:00 EDT,0,,5,10282,
7023805,09-06-2019 14:30 EDT,Win 10 Migration Project,Windows Device,SmartSource Inc.,"New York, NY, 10004",$184 ,Paid,NY,New York,,0,09-06-2019 14:30 EDT,US,260,$152.49 ,,5,0,,09-06-2019 14:30 EDT,0,Wilson Elser Migration 080719,0,10004,
7023804,09-05-2019 14:30 EDT,Win 10 Migration Project,Windows Device,SmartSource Inc.,"New York, NY, 10004",$184 ,Paid,NY,New York,,0,09-05-2019 14:30 EDT,US,260,$155.94 ,,5,0,,09-05-2019 14:30 EDT,0,Wilson Elser Migration 080719,0,10004,
7064924,09-04-2019 14:30 EDT,Win 10 Migration Project,Windows Device,SmartSource Inc.,"New York, NY, 10004",$184 ,Paid,NY,New York,,0,09-04-2019 14:30 EDT,US,260,$158.70 ,,5,0,,09-04-2019 14:30 EDT,0,Wilson Elser Migration 080719,0,10004,
6938327,08-26-2019 08:00 EDT,GM and MM PC replacement,Windows Device,xxx-AVT Technology Solutions LLC,Staples,$240 ,Paid,NY,New York,,0,08-26-2019 08:00 EDT,US,256,$240 ,,,1,,08-26-2019 08:00 EDT,0,Staples GM/MM PC template,5,10018,
6938322,08-20-2019 08:00 EDT,GM and MM PC replacement,Windows Device,xxx-AVT Technology Solutions LLC,Staples,$180 ,Paid,NY,Manhattan,,0,08-20-2019 08:00 EDT,US,256,$180 ,,5,1,,08-20-2019 08:00 EDT,0,Staples GM/MM PC template,5,10017,
7011278,08-16-2019 13:00 EDT,Install APC Back-UPS RS 1500G,Windows Device,CapsaHealthcare,"Bronx, NY, 10465",$115 ,Paid,NY,Bronx,,0,08-16-2019 13:00 EDT,US,250,$115 ,,,0,31,08-16-2019 13:00 EDT,0,Install APC Back-UPS RS 1500G,5,10465,
6975265,08-14-2019 10:00 EDT,Troubleshoot APC battery backup,General Tasks,CapsaHealthcare,"Bronx, NY, 10465",$100 ,Paid,NY,Bronx,,0,08-14-2019 10:00 EDT,US,250,$100 ,,,0,11,08-14-2019 10:00 EDT,0,TROUBLESHOOT APC BATTERY BACKUP,2,10465,
6932304,08-12-2019 08:00 EDT,Store de-install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$150 ,Paid,NY,New York,,0,08-12-2019 08:00 EDT,US,255,$150 ,,,0,,08-12-2019 08:00 EDT,0,Staples Store De-install,5,10065,
6970023,08-09-2019 08:30 EDT,"Capsa Healthcare Cart, M38E, Part Swap",General Tasks,CapsaHealthcare,"New York, NY, 11418",$195 ,Paid,NY,New York,,0,08-09-2019 08:30 EDT,US,259,$195 ,,5,0,16,08-09-2019 08:30 EDT,0,"Capsa Healthcare Cart, Part Swap - POC - NEW - DO NOT DELETE",0,11418,
6898089,08-07-2019 08:00 EDT,Chromebox Refresh Only,General Tasks,PIVITAL,"Staten Island, NY, 10314",$105 ,Paid,NY,Staten Island,,0,08-07-2019 08:00 EDT,US,270,$78.75 ,,5,1,,08-07-2019 08:00 EDT,0,CompuCom_2019_Target_Bundle_2 template,5,10314,
6896027,08-05-2019 08:00 EDT,GM and MM PC replacement,Windows Device,xxx-AVT Technology Solutions LLC,Staples,$180 ,Paid,NY,Portchester,,0,08-05-2019 08:00 EDT,US,238,$180 ,,,0,,08-05-2019 08:00 EDT,0,Staples GM/MM PC template,5,10573,
6809214,07-12-2019 09:30 EDT,"ONSITE SUPPORT -  Installation of 1 printer HP Color LaserJet   - New York, NY",Printer,Hemmersbach US,2 World Financial Center,$105 ,Paid,NY,New York,,0,07-12-2019 09:30 EDT,US,260,$69.65 ,,,5,,07-12-2019 09:30 EDT,0,Commerzbank(CC:3740 US) template,5,10281,
6673532,06-14-2019 14:00 EDT,PC Monitor Disconnect and Reconnect Tech 6,Windows Device,Network CPR Inc.,"New York, NY, 10014",$160 ,Paid,NY,New York,,0,06-14-2019 14:00 EDT,US,258,$147.60 ,,,0,,06-14-2019 14:00 EDT,0,,5,10014,
6651007,06-06-2019 08:30 EDT,PC TECHNICIAN NEEDED -ASAP,Windows Device,SmartSource Inc.,"New York, NY, 10017",$209.25 ,Paid,NY,New York,,0,06-06-2019 08:30 EDT,US,256,$209.25 ,,,0,,06-06-2019 08:30 EDT,0,MACD,0,10017,
6634520,06-03-2019 10:00 EDT,"Sort, Scan IT Equipment",Windows Device,Uni-Data,"Kearney, NJ, 07032",$480 ,Paid,NJ,Kearney,,0,06-03-2019 10:00 EDT,US,259,$275.20 ,,,2,,06-03-2019 10:00 EDT,0,JPMChase Template,5,7032,
6553123,05-15-2019 11:00 EDT,Provide Service for Desktop PC,General Tasks,Gurus2go,ManagedTek NY Office,$140 ,Paid,NY,New York,,0,05-15-2019 11:00 EDT,US,258,$72.80 ,6553123,,0,,05-15-2019 11:00 EDT,0,,0,10014,
6532574,05-10-2019 09:00 EDT,Win 10 Migration Project- Post Support,Windows Device,SmartSource Inc.,"New York, NY, 10004",$120 ,Paid,NY,New York,,0,05-10-2019 09:00 EDT,US,260,$60 ,,,0,,05-10-2019 09:00 EDT,0,Wilson Elser Migration 080719,0,10004,
6532564,05-09-2019 15:30 EDT,Win 10 Migration Project,Windows Device,SmartSource Inc.,"New York, NY, 10004",$120 ,Paid,NY,New York,,0,05-09-2019 15:30 EDT,US,260,$75 ,,,0,,05-09-2019 15:30 EDT,0,Wilson Elser Migration 080719,0,10004,
6494070,05-07-2019 06:00 EDT,Remove existing Display (Monitor) and install the new ELO touchscreens. Tech #3,Point of Sale,PIVITAL,"Brooklyn, NY, 11210",$168 ,Paid,NY,Brooklyn,,0,05-07-2019 06:00 EDT,US,264,$102.90 ,,,0,369,05-07-2019 06:00 EDT,0,POS Touch Screen Scope,5,11210,
6410410,04-15-2019 09:00 EDT,Win 10 Migration Project - Post Support,Windows Device,SmartSource Inc.,"New York, NY, 10017",$120 ,Paid,NY,New York,,0,04-15-2019 09:00 EDT,US,256,$30 ,,5,0,,04-15-2019 09:00 EDT,0,Wilson Elser Migration 080719,0,10017,
6418711,04-12-2019 16:00 EDT,Disconnect / Reconnect end user work station Fri 4/12,Windows Device,Uni-Data,"New York, NY, 10282",$120 ,Paid,NY,New York,,0,04-12-2019 16:00 EDT,US,259,$85.95 ,,5,2,,04-12-2019 16:00 EDT,0,,5,10282,
6426157,04-12-2019 09:30 EDT,Service Requested -,Windows Device,SmartSource Inc.,"Jamaica, NY, 11434",$161 ,Paid,NY,Jamaica,,0,04-12-2019 09:30 EDT,US,260,$23 ,,,0,,04-12-2019 09:30 EDT,0,PCM Ad Hoc Template,5,11434,
6403339,04-11-2019 14:45 EDT,Win 10 Migration Project,Windows Device,SmartSource Inc.,"New York, NY, 10017",$240 ,Paid,NY,New York,,0,04-11-2019 14:45 EDT,US,256,$71.40 ,,5,4,,04-11-2019 14:45 EDT,0,Wilson Elser Migration 080719,0,10017,
6411215,04-10-2019 12:00 EDT,PC TECHNICIAN NEEDED -,Windows Device,SmartSource Inc.,"Flushing, NY, 11367",$60 ,Paid,NY,Flushing,,0,04-10-2019 12:00 EDT,US,257,$27.60 ,,5,0,,04-10-2019 12:00 EDT,0,MACD,0,11367,
6336469,03-25-2019 09:00 EDT,Full week assignment asset tagging,Windows Device,Uni-Data,"Jersey City, NJ, 07302",$680 ,Paid,NJ,Jersey City,,0,03-25-2019 09:00 EDT,US,259,$582.59 ,,5,1,,03-25-2019 09:00 EDT,0,,5,7302,
6317266,03-20-2019 11:30 EDT,End User Workstation Set up,Windows Device,SHI - Corp Services,"ROSLYN, NY, 11576",$200 ,Paid,NY,ROSLYN,,0,03-20-2019 11:30 EDT,US,251,$100 ,,,3,,03-20-2019 11:30 EDT,0,LPL - End User Workstation Project template,5,11576,
6317251,03-20-2019 09:30 EDT,End User Workstation Set up,Windows Device,SHI - Corp Services,"ROSLYN, NY, 11576",$200 ,Paid,NY,ROSLYN,,0,03-20-2019 09:30 EDT,US,251,$100 ,,5,3,,03-20-2019 09:30 EDT,0,LPL - End User Workstation Project template,5,11576,
6104616,03-18-2019 07:00 EDT,Store Server Visit 2,Server/Storage,PIVITAL,JCP STORE 174,$225 ,Paid,NY,NEW YORK,,0,03-18-2019 07:00 EDT,US,256,$75 ,,5,0,177,03-18-2019 07:00 EDT,0,CompuCom - JC Penney Server Refresh-SSI Visit 2,5,10001,
6279492,03-14-2019 10:00 EDT,Service Requested -,Windows Device,SmartSource Inc.,"New York, NY, 10012",$80 ,Paid,NY,New York,,0,03-14-2019 10:00 EDT,US,258,$80 ,,,0,,03-14-2019 10:00 EDT,0,PCM Ad Hoc Template,5,10012,
6277716,03-12-2019 10:00 EDT,Sprint: Memory and VeriFone Upgrade,Kiosk,PIVITAL,629,$60 ,Paid,NJ,NEWARK,,0,03-12-2019 10:00 EDT,US,259,$60 ,,5,0,6,03-12-2019 10:00 EDT,0,NCR Sprint SS75 Memory Installation,5,7102,
6272951,03-09-2019 09:00 EST,SET THE NETWORK SETTINGS OF THE BROTHER PRINTER TO DEFAULT AND SETUP IP,Point of Sale,Logical Maintenance Solutions,FOSSIL 8288,$75 ,Paid,NJ,JERSEY CITY,,0,03-09-2019 09:00 EST,US,258,$75 ,,,1,,03-09-2019 09:00 EST,0,Fossil,0,7310,
6259009,03-07-2019 09:00 EST,PC TECHNICIAN NEEDED -,Windows Device,SmartSource Inc.,"New York, NY, 10065",$93.40 ,Paid,NY,New York,,0,03-07-2019 09:00 EST,US,255,$84 ,,5,0,,03-07-2019 09:00 EST,0,MACD,0,10065,
6219493,02-27-2019 08:00 EST,"EinfachIT/Adidas - Onsite Support- Queens, NY",Windows Device,Hemmersbach US,"Queens, NY, 11373",$157.50 ,Paid,NY,Queens,,0,02-27-2019 08:00 EST,US,257,$157.50 ,,,0,,02-27-2019 08:00 EST,0,EinfachIT/Adidas - Recruitment,5,11373,
6199556,02-26-2019 06:00 EST,Remove existing Display (Monitor) and install the new ELO touchscreens.,Point of Sale,PIVITAL,T2475,$126 ,Paid,NY,Bronx,,0,02-26-2019 06:00 EST,US,251,$117.18 ,,,1,93,02-26-2019 06:00 EST,0,POS Touch Screen Scope,5,10451-2022,
6199437,02-25-2019 06:00 EST,Remove existing Display (Monitor) and install the new ELO touchscreens.,Point of Sale,PIVITAL,T1798,$149.10 ,Paid,NY,Bronx,,0,02-25-2019 06:00 EST,US,247,$149.10 ,,,1,98,02-25-2019 06:00 EST,0,POS Touch Screen Scope,0,10463-7016,
6200676,02-22-2019 12:45 EST,PC Hardware Tech (IMAC) - NYC Tech 3,Windows Device,Network CPR Inc.,"New York, NY, 10014",$240 ,Paid,NY,New York,,0,02-22-2019 12:45 EST,US,258,$212 ,,,0,,02-22-2019 12:45 EST,0,PC Hardware Tech (IMAC) for NYC,5,10014,
6200376,02-21-2019 09:00 EST,EU needs to setup a new One Drive on a Win 10 Computer and Move old data from old user into it,Windows Device,Techs In A Sec,"Daven Electric - Floral Park, NY 11001",$90 ,Paid,NY,Floral Park,,0,02-21-2019 09:00 EST,US,256,$90 ,,5,0,,02-21-2019 09:00 EST,0,,0,11001,
6159242,02-18-2019 10:00 EST,Onsite Wireless Phone Configuration,POTS,Selectron Solutions,"Edgewater, NJ, 07020",$105 ,Paid,NJ,Edgewater,,0,02-18-2019 10:00 EST,US,252,$90.30 ,800137657.1,,1,26,02-18-2019 10:00 EST,0,GAP,5,7020,
6112638,02-04-2019 08:00 EST,Onsite IT Desk-Side Support 2/4 to 2/8,Windows Device,VizTECH,REGENERON TARRYTOWN,$992.20 ,Paid,NY,TARRYTOWN,,0,02-04-2019 08:00 EST,US,233,$992.20 ,,,2,,02-04-2019 08:00 EST,0,IT Desk-Side Support,5,10591,
6116509,02-03-2019 16:00 EST,"EinfachIT/Adidas - Adidas Store US, Elmhurst, NY, Queen's Center",Windows Device,Hemmersbach US,"Elmhurst, NY, 11373",$200 ,Paid,NY,Elmhurst,,0,02-03-2019 16:00 EST,US,257,$100 ,,,0,,02-03-2019 16:00 EST,0,EinfachIT/Adidas - Recruitment,5,11373,
6091321,01-28-2019 12:00 EST,EinfachIT/Adidas - Onsite Support-,Windows Device,Hemmersbach US,"new york, NY, 10017",$200 ,Paid,NY,new york,,0,01-28-2019 12:00 EST,US,256,$37.50 ,,,0,,01-28-2019 12:00 EST,0,EinfachIT/Adidas - Recruitment,5,10017,
6088947,01-28-2019 08:00 EST,EinfachIT/Adidas - Onsite Support-,Windows Device,Hemmersbach US,"new york, NY, 10017",$200 ,Paid,NY,new york,,0,01-28-2019 08:00 EST,US,256,$33.25 ,,,0,,01-28-2019 08:00 EST,0,EinfachIT/Adidas - Recruitment,0,10017,
6086463,01-25-2019 10:00 EST,Techs Needed for PC Install/ Troubleshoot,Windows Device,SmartSource Inc.,"Brooklyn, NY, 11226",$92 ,Paid,NY,Brooklyn,,0,01-25-2019 10:00 EST,US,264,$92 ,,,0,,01-25-2019 10:00 EST,0,,5,11226,
6022641,01-24-2019 13:00 EST,Store Closure,General Tasks,PIVITAL,GAMESTOP--6291,$120 ,Paid,NY,NEW YORK,,0,01-24-2019 13:00 EST,US,259,$104.40 ,,,1,,01-24-2019 13:00 EST,0,CompuCom_Game Stop/Spring Mobile closures,0,10007,
6049239,01-23-2019 12:00 EST,"Capsa Healthcare Cart, Part Swap",General Tasks,CapsaHealthcare,"Oceanside, NY, 11572",$120 ,Paid,NY,Oceanside,,0,01-23-2019 12:00 EST,US,261,$120 ,,5,0,3,01-23-2019 12:00 EST,0,"Capsa Healthcare Cart, Part Swap - POC - NEW - DO NOT DELETE",5,11572,
6059318,01-22-2019 09:30 EST,Setup New Laptop-install 2-3 software-transfer documents. Setup new TV,Windows Device,NextDay Techs.,"Edison, NJ, 08820",$100 ,Paid,NJ,Edison,,0,01-22-2019 09:30 EST,US,271,$100 ,,,0,,01-22-2019 09:30 EST,0,Install 2 Cat5 Network runs,5,8820,
6018083,01-18-2019 08:30 EST,Install New PC,Windows Device,Macro Integration Services,"Whitestone, NY, 11357",$100 ,Paid,NY,Whitestone,,0,01-18-2019 08:30 EST,US,253,$100 ,,,3,,01-18-2019 08:30 EST,0,GM PC Replacement,5,11357,
5909578,01-10-2019 08:30 EST,Workstation Install,Windows Device,SmartSource Inc.,"New York, NY, 10075",$200 ,Paid,NY,New York,,0,01-10-2019 08:30 EST,US,254,$185.50 ,,,0,,01-10-2019 08:30 EST,0,Teller Workstation Install - USE THIS ONE!!,5,10075,
6006836,01-09-2019 09:00 EST,Printer/Copier Memory Wipe and Shipping Preparation,Printer,"Site Ready, LLC.","New York, NY, 10004",$250 ,Paid,NY,New York,,0,01-09-2019 09:00 EST,US,260,$250 ,,,2,,01-09-2019 09:00 EST,0,Printer/Copier Memory Wipe and Shipping Preparation,5,10004,
5909555,01-08-2019 09:00 EST,Workstation Install,Windows Device,SmartSource Inc.,"Brooklyn, NY, 11201",$220.50 ,Paid,NY,Brooklyn,,0,01-08-2019 09:00 EST,US,260,$220.50 ,,,0,,01-08-2019 09:00 EST,0,Teller Workstation Install - USE THIS ONE!!,5,11201,
5980665,01-04-2019 13:00 EST,"Pick Up and Ship Back a 32"" Monitor from an Optometry/EyeWear Location",Digital Signage,"iTEK Services, INC","Flushing, NY, 11354",$40 ,Paid,NY,Flushing,,0,01-04-2019 13:00 EST,US,254,$40 ,,,1,,01-04-2019 13:00 EST,0,"MDT 32"" Display Installation Project - Free standing",5,11354,
5979136,01-03-2019 14:00 EST,Install Health Monitor device in a home ~ 20 minutes,General Tasks,Connect America -Dispatch,"New York, NY, 10065",$50 ,Paid,NY,New York,,0,01-03-2019 14:00 EST,US,255,$50 ,,,1,8,01-03-2019 14:00 EST,0,Install Health Monitor device in a home,5,10065,
5967735,12-28-2018 13:30 EST,"Capsa Healthcare Cart, First Dose - Part Swap",General Tasks,CapsaHealthcare,Beacon Rehabilitation Nursing Center,$125 ,Paid,NY,Rockaway Park,,0,12-28-2018 13:30 EST,US,267,$125 ,,,0,3,12-28-2018 13:30 EST,0,"Capsa Healthcare Cart, Part Swap - POC - NEW - DO NOT DELETE",5,11694,
5954465,12-27-2018 09:00 EST,MetLife Install 6 HP Printers,Printer,Advantage Technical Resourcing,"Brooklyn, NY, 11201",$150 ,Paid,NY,Brooklyn,,0,12-27-2018 09:00 EST,US,260,$133.75 ,,,3,29,12-27-2018 09:00 EST,0,Generic Printer Install,5,11201,
5958272,12-26-2018 09:00 EST,Printer/Copier Memory Wipe and Shipping Preparation,Printer,"Site Ready, LLC.","New York, NY, 10033",$75 ,Paid,NY,New York,,0,12-26-2018 09:00 EST,US,249,$75 ,,,0,,12-26-2018 09:00 EST,0,Printer/Copier Memory Wipe and Shipping Preparation,5,10033,
5840710,12-12-2018 09:00 EST,Workstation Install,Windows Device,SmartSource Inc.,"Flushing, NY, 11354",$200 ,Paid,NY,Flushing,,0,12-12-2018 09:00 EST,US,255,$185.75 ,,,0,,12-12-2018 09:00 EST,0,Teller Workstation Install - USE THIS ONE!!,5,11354,
5840684,12-10-2018 08:30 EST,Workstation Install,Windows Device,SmartSource Inc.,"New York, NY, 10001",$200 ,Paid,NY,New York,,0,12-10-2018 08:30 EST,US,257,$187.50 ,,,0,,12-10-2018 08:30 EST,0,Teller Workstation Install - USE THIS ONE!!,5,10001,
5840633,12-05-2018 09:00 EST,Workstation Install,Windows Device,SmartSource Inc.,"Jamaica, NY, 11432",$200 ,Paid,NY,Jamaica,,0,12-05-2018 09:00 EST,US,258,$37 ,,,0,,12-05-2018 09:00 EST,0,Teller Workstation Install - USE THIS ONE!!,5,11432,
5840625,12-04-2018 09:00 EST,Workstation Install,Windows Device,SmartSource Inc.,"Jamaica, NY, 11432",$200 ,Paid,NY,Jamaica,,0,12-04-2018 09:00 EST,US,258,$179.25 ,,,0,,12-04-2018 09:00 EST,0,Teller Workstation Install - USE THIS ONE!!,5,11432,
5836414,11-28-2018 19:45 EST,Overnight Refresh Project,Windows Device,SmartSource Inc.,NYCJF,$376.75 ,Paid,NY,Jamaica,,0,11-28-2018 19:45 EST,US,261,$376.75 ,,,4,,11-28-2018 19:45 EST,0,Hilton - ONQ Assistant,5,11436,
5747719,11-22-2018 18:00 EST,Victoria's Secret onsite standby,Point of Sale,xxx-AVT Technology Solutions LLC,Victoria's Secret,$260 ,Paid,NY,New York,,0,11-22-2018 18:00 EST,US,256,$260 ,,,2,,11-22-2018 18:00 EST,0,Victoria's Secret Nov 18 Standby template,5,10001,
5742049,11-17-2018 08:00 EST,Install New PC /Re-Image old PC and Mount iPads,Windows Device,Macro Integration Services,"Whitestone, NY, 11357",$200 ,Paid,NY,Whitestone,,0,11-17-2018 08:00 EST,US,253,$200 ,,,0,22,11-17-2018 08:00 EST,0,Extended Stay PMS Install template,5,11357,
5741004,11-15-2018 08:30 EST,Workstation Install,Windows Device,SmartSource Inc.,"New York, NY, 10025",$200 ,Paid,NY,New York,,0,11-15-2018 08:30 EST,US,252,$200 ,,,0,,11-15-2018 08:30 EST,0,Teller Workstation Install - USE THIS ONE!!,0,10025,
5740162,11-08-2018 09:00 EST,Workstation Install,Windows Device,SmartSource Inc.,"Great Neck, NY, 11021",$240 ,Paid,NY,Great Neck,,0,11-08-2018 09:00 EST,US,252,$82.50 ,,,0,,11-08-2018 09:00 EST,0,Teller Workstation Install - USE THIS ONE!!,5,11021,
5707155,11-06-2018 09:00 EST,Workstation Install,Windows Device,SmartSource Inc.,"Bronx, NY, 10453",$200 ,Paid,NY,Bronx,,0,11-06-2018 09:00 EST,US,249,$123.25 ,,,0,,11-06-2018 09:00 EST,0,Teller Workstation Install - USE THIS ONE!!,5,10453,
5707007,11-05-2018 09:00 EST,Workstation Install,Windows Device,SmartSource Inc.,"Bronx, NY, 10453",$200 ,Paid,NY,Bronx,,0,11-05-2018 09:00 EST,US,249,$164.50 ,,,0,,11-05-2018 09:00 EST,0,Teller Workstation Install - USE THIS ONE!!,5,10453,
5729837,11-02-2018 15:00 EDT,GAP Service-Maintenance Register Base Unit Replacement (US/CA),Point of Sale,Spencer Technologies,"1002 - Project ,Gap 07232",$70 ,Paid,NY,New York,,0,11-02-2018 15:00 EDT,US,256,$70 ,,,0,,11-02-2018 15:00 EDT,0,GAP POS - REGISTER BASE UNIT REPLACEMENT (US/CA) V2,5,10036,
5701780,11-01-2018 08:30 EDT,Workstation Install,Windows Device,SmartSource Inc.,"New York, NY, 10003",$245 ,Paid,NY,New York,,0,11-01-2018 08:30 EDT,US,258,$245 ,,,0,,11-01-2018 08:30 EDT,0,Teller Workstation Install - USE THIS ONE!!,5,10003,
5705613,10-30-2018 08:30 EDT,Workstation Install,Windows Device,SmartSource Inc.,"New York, NY, 10019",$200 ,Paid,NY,New York,,0,10-30-2018 08:30 EDT,US,255,$118.75 ,,,0,,10-30-2018 08:30 EDT,0,Teller Workstation Install - USE THIS ONE!!,5,10019,
5669355,10-27-2018 10:30 EDT,Workstation Install,Windows Device,SmartSource Inc.,"New York, NY, 10019",$200 ,Paid,NY,New York,,0,10-27-2018 10:30 EDT,US,255,$146.75 ,,,0,,10-27-2018 10:30 EDT,0,Teller Workstation Install - USE THIS ONE!!,5,10019,
5661071,10-25-2018 20:30 EDT,Server replacement,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$180 ,Paid,NY,Nanuet,,0,10-25-2018 20:30 EDT,US,233,$180 ,,,2,,10-25-2018 20:30 EDT,0,Staples HPE server template,5,10954,
5661064,10-23-2018 19:30 EDT,Server replacement,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$180 ,Paid,NY,Manhattan,,0,10-23-2018 19:30 EDT,US,256,$180 ,,,3,,10-23-2018 19:30 EDT,0,Staples HPE server template,5,10018,
5629778,10-22-2018 09:00 EDT,Server and POS replacment,Point of Sale,xxx-AVT Technology Solutions LLC,Foot Locker,$115 ,Paid,NY,Brooklyn,,0,10-22-2018 09:00 EDT,US,260,$115 ,,,1,,10-22-2018 09:00 EDT,0,Foot Locker X Store Server/POS template,5,11208,
5673007,10-20-2018 08:00 EDT,"Kiosk printer gets paper jammed in between the printer edge, where the paper cuts and the kiosk door",Point of Sale,Spencer Technologies,Burger King - 7262,$135 ,Paid,NY,Brooklyn,,0,10-20-2018 08:00 EDT,US,260,$90 ,,,0,,10-20-2018 08:00 EDT,0,PANASONIC - GENERAL SERVICE,5,11201,
5657545,10-19-2018 10:00 EDT,POS Installation - Retail,Point of Sale,SHI - Corp Services,"Pacsun,92 - Pacsun",$130 ,Paid,NY,Garden City,,0,10-19-2018 10:00 EDT,US,255,$90.80 ,,,0,,10-19-2018 10:00 EDT,0,Holiday Rollout - POS Install template,5,11530,
5655716,10-17-2018 14:00 EDT,GAP Service-Maintenance Register Base Unit Replacement (US/CA),Point of Sale,Spencer Technologies,Banana Republic 08247,$175 ,Paid,NY,New York,,0,10-17-2018 14:00 EDT,US,258,$175 ,,,0,,10-17-2018 14:00 EDT,0,GAP POS - REGISTER BASE UNIT REPLACEMENT (US/CA) V2,5,10012,
5645030,10-16-2018 09:00 EDT,HCL IT Support - Full Day,General Tasks,Essintial,"Short Hills, NJ, 07078",$240 ,Paid,NJ,Short Hills,,0,10-16-2018 09:00 EDT,US,260,$191.40 ,,,1,,10-16-2018 09:00 EDT,0,HCL Main Street America  Break/Fix,5,7078,
5624606,10-12-2018 14:00 EDT,Hard Drive Install,Windows Device,SmartSource Inc.,"New York, NY, 10023",$140 ,Paid,NY,New York,,0,10-12-2018 14:00 EDT,US,255,$140 ,,5,0,,10-12-2018 14:00 EDT,0,,0,10023,
5585224,10-12-2018 08:00 EDT,Printer Refresh,Printer,PIVITAL,HOME DEPOT #1215,$120 ,Paid,NY,JAMAICA,,0,10-12-2018 08:00 EDT,US,260,$51.60 ,,,0,,10-12-2018 08:00 EDT,0,Printer Refresh- Receiving & Control Room Only,5,11420,
5603967,10-11-2018 09:00 EDT,Workstation Install,Windows Device,SmartSource Inc.,"Bronx, NY, 10466",$200 ,Paid,NY,Bronx,,0,10-11-2018 09:00 EDT,US,246,$106.25 ,,,0,,10-11-2018 09:00 EDT,0,Teller Workstation Install - USE THIS ONE!!,5,10466,
5609719,10-10-2018 23:30 EDT,Control Room Clean Up and Equipment Audit -,Networking,iDeploy LLC,Target #1887,$239.40 ,Paid,NY,Mount Vernon,,0,10-10-2018 23:30 EDT,US,245,$239.40 ,,,0,,10-10-2018 23:30 EDT,0,,5,10550,
5603960,10-10-2018 09:00 EDT,Workstation Install,Windows Device,SmartSource Inc.,"Bronx, NY, 10466",$200 ,Paid,NY,Bronx,,0,10-10-2018 09:00 EDT,US,246,$188.75 ,,,0,,10-10-2018 09:00 EDT,0,Teller Workstation Install - USE THIS ONE!!,5,10466,
5588958,10-09-2018 08:00 EDT,Printer Refresh,Printer,PIVITAL,HOME DEPOT #1214,$120 ,Paid,NY,FLUSHING,,0,10-09-2018 08:00 EDT,US,255,$52.40 ,,,0,84,10-09-2018 08:00 EDT,0,Printer Refresh- Receiving & Control Room Only,5,11355,
5585219,10-08-2018 08:00 EDT,Printer Refresh,Printer,PIVITAL,HOME DEPOT #1277,$120 ,Paid,NY,FLUSHING,,0,10-08-2018 08:00 EDT,US,254,$110.60 ,,5,1,,10-08-2018 08:00 EDT,0,Printer Refresh- Receiving & Control Room Only,5,11354,
5552242,10-05-2018 07:45 EDT,FIRM START | POS Refresh - Estimated Hours,Point of Sale,Essintial,BLM New York (59th Street Flagship Store),$176 ,Paid,NY,New York,,0,10-05-2018 07:45 EDT,US,255,$126.50 ,,5,0,,10-05-2018 07:45 EDT,0,Macy's/POS Refresh template,0,10022,
5552230,10-04-2018 07:45 EDT,FIRM START | POS Refresh - Estimated Hours,Point of Sale,Essintial,BLM New York (59th Street Flagship Store),$176 ,Paid,NY,New York,,0,10-04-2018 07:45 EDT,US,255,$175.34 ,,,0,,10-04-2018 07:45 EDT,0,Macy's/POS Refresh template,0,10022,
5552226,10-03-2018 07:45 EDT,FIRM START | POS Refresh - Estimated Hours,Point of Sale,Essintial,BLM New York (59th Street Flagship Store),$176 ,Paid,NY,New York,,0,10-03-2018 07:45 EDT,US,255,$166.76 ,,5,0,,10-03-2018 07:45 EDT,0,Macy's/POS Refresh template,0,10022,
5552216,10-02-2018 07:45 EDT,FIRM START | POS Refresh - Estimated Hours,Point of Sale,Essintial,BLM New York (59th Street Flagship Store),$183.04 ,Paid,NY,New York,,0,10-02-2018 07:45 EDT,US,255,$183.04 ,,5,0,,10-02-2018 07:45 EDT,0,Macy's/POS Refresh template,0,10022,
